"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"38185-25513","WR","Darius","Darius Jennings","Jennings","1.617142813546317","14","4500","TEN@CLE","TEN","CLE","","","","",""
"38185-43433","RB","Boston","Boston Scott","Scott","0","1","4500","WAS@PHI","PHI","WAS","","","","",""
"38185-61871","WR","Blake","Blake Cashman","Cashman","0","0","4500","BUF@NYJ","NYJ","BUF","","","","",""
"38185-69558","WR","Greg","Greg Dortch","Dortch","0","0","4500","BUF@NYJ","NYJ","BUF","","","","",""
"38185-55224","RB","Reggie","Reggie Bonnafon","Bonnafon","0","0","4500","LAR@CAR","CAR","LAR","","","","",""
"38185-43961","RB","Tyler","Tyler Ervin","Ervin","0.5555555555555556","9","4500","KC@JAC","JAC","KC","","","","",""
"38185-103352","RB","Christian","Christian Wade","Wade","0","0","4500","BUF@NYJ","BUF","NYJ","","","","",""
"38185-56250","WR","Terry","Terry McLaurin","McLaurin","0","0","4500","WAS@PHI","WAS","PHI","","","","",""
"38185-60861","WR","Damion","Damion Ratley","Ratley","4.179999923706054","5","4500","TEN@CLE","CLE","TEN","","","","",""
"38185-32703","WR","Jakeem","Jakeem Grant","Grant","6.179999923706054","10","4500","BAL@MIA","MIA","BAL","","","","",""
"38185-72133","WR","Antoine","Antoine Wesley","Wesley","0","0","4500","BAL@MIA","BAL","MIA","","","","",""
"38185-103366","RB","Valentine","Valentine Holmes","Holmes","0","0","4500","BUF@NYJ","NYJ","BUF","","","","",""
"38185-56273","RB","Nick","Nick Scott","Scott","0","0","4500","LAR@CAR","LAR","CAR","","","","",""
"38185-54741","WR","Seth","Seth Roberts","Roberts","5.626666768391927","15","4500","BAL@MIA","BAL","MIA","","","","",""
"38185-103896","WR","Nsimba","Nsimba Webster","Webster","0","0","4500","LAR@CAR","LAR","CAR","","","","",""
"38185-103901","WR","Davion","Davion Davis","Davis","0","0","4500","ATL@MIN","MIN","ATL","","","","",""
"38185-104424","RB","Craig","Craig Reynolds","Reynolds","0","0","4500","WAS@PHI","WAS","PHI","","","","",""
"38185-14320","RB","Bilal","Bilal Powell","Powell","7.828571319580078","7","4500","BUF@NYJ","NYJ","BUF","","","","",""
"38185-64496","WR","Olamide","Olamide Zaccheaus","Zaccheaus","0","0","4500","ATL@MIN","ATL","MIN","","","","",""
"38185-40434","WR","Greg","Greg Ward","Ward","0","0","4500","WAS@PHI","PHI","WAS","","","","",""
"38185-14327","RB","Anthony","Anthony Sherman","Sherman","2.4749999046325684","8","4500","KC@JAC","KC","JAC","","","","",""
"38185-62967","WR","Preston","Preston Williams","Williams","0","0","4500","BAL@MIA","MIA","BAL","","","","",""
"38185-63479","RB","John","John Kelly","Kelly","3.7000001271565757","3","4500","LAR@CAR","LAR","CAR","","","","",""
"38185-64031","TE","Hayden","Hayden Hurst","Hurst","3.1999999152289496","9","4400","BAL@MIA","BAL","MIA","","","","",""
"38185-12538","D","Los Angeles","Los Angeles Rams","Rams","9.625","16","4400","LAR@CAR","LAR","CAR","","","","",""
"38185-12529","D","Cleveland","Cleveland Browns","Browns","6.375","16","4300","TEN@CLE","CLE","TEN","","","","",""
"38185-12540","D","Minnesota","Minnesota Vikings","Vikings","7.8125","16","4300","ATL@MIN","MIN","ATL","","","","",""
"38185-26038","TE","Tyler","Tyler Kroft","Kroft","1.1199999809265138","5","4300","BUF@NYJ","BUF","NYJ","Q","Foot","","",""
"38185-12544","D","New York","New York Jets","Jets","6.8125","16","4200","BUF@NYJ","NYJ","BUF","","","","",""
"38185-14348","TE","Lee","Lee Smith","Smith","5.049999872843425","6","4000","BUF@NYJ","BUF","NYJ","","","","",""
"38185-23569","TE","Rico","Rico Gathers","Gathers","1","6","4000","TEN@CLE","CLE","TEN","O","Suspension","","",""
"38185-72725","TE","Irv","Irv Smith Jr.","Smith Jr.","0","0","4000","ATL@MIN","MIN","ATL","","","","",""
"38185-60451","TE","Tyler","Tyler Conklin","Conklin","2.549999952316284","4","4000","ATL@MIN","MIN","ATL","","","","",""
"38185-55336","TE","Chris","Chris Herndon","Herndon","6.692856924874442","14","4000","BUF@NYJ","NYJ","BUF","O","Suspension","","",""
"38185-62505","TE","MyCole","MyCole Pruitt","Pruitt","2.9571429661342075","7","4000","TEN@CLE","TEN","CLE","","","","",""
"38185-62508","TE","James","James O'Shaughnessy","O'Shaughnessy","2.3857143947056363","14","4000","KC@JAC","JAC","KC","","","","",""
"38185-62510","TE","Nick","Nick Boyle","Boyle","2.7333332697550454","12","4000","BAL@MIA","BAL","MIA","","","","",""
"38185-52795","TE","Charles","Charles Jones","Jones","0","0","4000","KC@JAC","JAC","KC","","","","",""
"38185-42046","TE","Durham","Durham Smythe","Smythe","1","8","4000","BAL@MIA","MIA","BAL","","","","",""
"38185-30787","TE","Alex","Alex Ellis","Ellis","0","0","4000","WAS@PHI","PHI","WAS","","","","",""
"38185-55895","TE","Kendall","Kendall Blanton","Blanton","0","0","4000","LAR@CAR","LAR","CAR","","","","",""
"38185-18009","TE","Chris","Chris Manhertz","Manhertz","4.066666603088379","3","4000","LAR@CAR","CAR","LAR","","","","",""
"38185-56925","TE","Charles","Charles Scarff","Scarff","0","0","4000","BAL@MIA","BAL","MIA","","","","",""
"38185-56947","TE","Chris","Chris Myarick","Myarick","0","0","4000","BAL@MIA","MIA","BAL","","","","",""
"38185-58499","TE","Parker","Parker Hesse","Hesse","0","0","4000","TEN@CLE","TEN","CLE","","","","",""
"38185-47788","TE","Deon","Deon Yelder","Yelder","0","0","4000","KC@JAC","KC","JAC","","","","",""
"38185-70335","TE","Seth","Seth DeValve","DeValve","3.1799999237060548","5","4000","KC@JAC","JAC","KC","","","","",""
"38185-70342","TE","Temarrick","Temarrick Hemingway","Hemingway","0","0","4000","LAR@CAR","CAR","LAR","","","","",""
"38185-6870","TE","Vernon","Vernon Davis","Davis","4.861538520226111","13","4000","WAS@PHI","WAS","PHI","","","","",""
"38185-29411","TE","Pharaoh","Pharaoh Brown","Brown","0","0","4000","TEN@CLE","CLE","TEN","","","","",""
"38185-12526","D","Buffalo","Buffalo Bills","Bills","6.6875","16","4000","BUF@NYJ","BUF","NYJ","","","","",""
"38185-24817","TE","Nick","Nick O'Leary","O'Leary","3.720000076293945","5","4000","BAL@MIA","MIA","BAL","","","","",""
"38185-47870","TE","Tyler","Tyler Higbee","Higbee","3.8000000544956754","14","4000","LAR@CAR","LAR","CAR","","","","",""
"38185-29956","TE","Joshua","Joshua Perkins","Perkins","3.066666603088379","3","4000","WAS@PHI","PHI","WAS","","","","",""
"38185-27403","TE","Blake","Blake Bell","Bell","1.337499976158142","8","4000","KC@JAC","KC","JAC","","","","",""
"38185-34073","TE","Ryan","Ryan Griffin","Griffin","3.269230769230769","13","4000","BUF@NYJ","NYJ","BUF","","","","",""
"38185-55099","TE","Ian","Ian Bunting","Bunting","0","0","4000","BUF@NYJ","NYJ","BUF","","","","",""
"38185-19342","TE","Demetrius","Demetrius Harris","Harris","4.040000152587891","10","4000","TEN@CLE","CLE","TEN","","","","",""
"38185-56212","TE","Tommy","Tommy Sweeney","Sweeney","0","0","4000","BUF@NYJ","BUF","NYJ","","","","",""
"38185-80294","TE","Anthony","Anthony Firkser","Firkser","4.75","8","4000","TEN@CLE","TEN","CLE","","","","",""
"38185-55209","TE","Nate","Nate Becker","Becker","0","0","4000","BUF@NYJ","BUF","NYJ","","","","",""
"38185-40371","TE","Johnny","Johnny Mundt","Mundt","1","1","4000","LAR@CAR","LAR","CAR","","","","",""
"38185-31169","TE","Jeremy","Jeremy Sprinkle","Sprinkle","2.1000000635782876","6","4000","WAS@PHI","WAS","PHI","","","","",""
"38185-84440","TE","Jaeden","Jaeden Graham","Graham","0","0","4000","ATL@MIN","ATL","MIN","","","","",""
"38185-103900","TE","Brandon","Brandon Dillon","Dillon","0","0","4000","ATL@MIN","MIN","ATL","","","","",""
"38185-14304","TE","Luke","Luke Stocker","Stocker","3","12","4000","ATL@MIN","ATL","MIN","","","","",""
"38185-22004","TE","Dwayne","Dwayne Allen","Allen","1.3999999364217122","3","4000","BAL@MIA","MIA","BAL","","","","",""
"38185-48116","TE","Jonnu","Jonnu Smith","Smith","4.890909021550959","11","4000","TEN@CLE","TEN","CLE","","","","",""
"38185-12536","D","Kansas City","Kansas City Chiefs","Chiefs","8.25","16","3900","KC@JAC","KC","JAC","","","","",""
"38185-12554","D","Jacksonville","Jacksonville Jaguars","Jaguars","7.1875","16","3900","KC@JAC","JAC","KC","","","","",""
"38185-12534","D","Tennessee","Tennessee Titans","Titans","7.4375","16","3700","TEN@CLE","TEN","CLE","","","","",""
"38185-12525","D","Atlanta","Atlanta Falcons","Falcons","5.0625","16","3500","ATL@MIN","ATL","MIN","","","","",""
"38185-12552","D","Washington","Washington Redskins","Redskins","7.5","16","3500","WAS@PHI","WAS","PHI","","","","",""
"38185-12553","D","Carolina","Carolina Panthers","Panthers","5.75","16","3500","LAR@CAR","CAR","LAR","","","","",""
"38185-12539","D","Miami","Miami Dolphins","Dolphins","7.5","16","3000","BAL@MIA","MIA","BAL","","","","",""
